Sourcerecord ID,Source Title,ISSN,EISSN,Active or Inactive,Coverage,Article Language in Source (Three-Letter ISO Language Codes),Source Type,Title History Indication,Related Title 1,Other Related Title 2,Other Related Title 3,Other Related Title 4,Added to List June 2026
24691,Analysis Mathematica,01333852,1588273X,Active,1975-2026,ENG,Journal,,,,,,
23909,Analyst,00032654,13645528,Active,1876-2026,ENG,Journal,Incorporating,Analytical Communications,,,,
21100261712,Analytic Methods in Accident Research,22136657,,Active,2014-2026,ENG,Journal,,,,,,
21100999215,Analytic Philosophy,21539596,2153960X,Active,2020-2026; 2015,ENG,Journal,,,,,,
21101171780,Analytica,,26734532,Active,2020-2026,ENG,Journal,,,,,,
23911,Analytica Chimica Acta,00032670,18734324,Active,1947-2026,ENG; FRE; GER,Journal,,,,,,
21100894509,Analytica Chimica Acta: X,,25901346,Inactive,2019-2021,ENG; FRE; GER,Journal,,,,,,
23913,Analytical and Bioanalytical Chemistry,16182642,16182650,Active,2001-2026; 1996; 1987,ENG,Journal,Formerly known as,Analusis,Fresenius' Journal of Analytical Chemistry,,,
21100839125,Analytical and Bioanalytical Chemistry Research,,2383093X,Active,2014-2025,ENG,Journal,,,,,,
21100224440,Analytical and Bioanalytical Electrochemistry,,20084226,Active,2009-2025,ENG,Journal,,,,,,
51202,Analytical and Quantitative Cytology,01900471,,Inactive,1979-1985,,Journal,Continued as,Analytical and Quantitative Cytology and Histology,,,,
18392,Analytical and Quantitative Cytology and Histology,08846812,,Inactive,1985-2016,ENG,Journal,Continued as,Analytical and Quantitative Cytology,Analytical and Quantitative Cytopathology and Histopathology,,,
21100790704,Analytical and Quantitative Cytopathology and Histopathology,2578742X,,Inactive,2016-2021; 2013-2014,ENG,Journal,Formerly known as,Analytical and Quantitative Cytology and Histology,,,,
16789,Analytical Biochemistry,00032697,10960309,Active,1960-2026,ENG,Journal,,,,,,
36563,Analytical Cellular Pathology,09218912,18783651,Inactive,1989-2003,ENG,Journal,Continued as,Cellular Oncology,,,,
21100212800,Analytical Cellular Pathology,22107177,22107185,Active,2010-2026,ENG,Journal,See also,Cellular Oncology,Cellular Oncology,,,
23915,Analytical Chemistry,00032700,15206882,Active,1947-2026,ENG,Journal,Formerly known as,Industrial and Engineering Chemistry - Analytical Edition,,,,
10600153358,Analytical Chemistry Insights,,11773901,Inactive,2008-2018,ENG,Journal,,,,,,
21101138001,Analytical Chemistry Letters,22297928,22307532,Active,2011-2026,ENG,Journal,,,,,,
21100356814,Analytical Chemistry Research,,22141812,Inactive,2014-2017,ENG,Journal,,,,,,
86852,Analytical Communications,13597337,,Inactive,1996-1999,,Journal,Incorporated into,Analytical Proceedings,Analyst,,,
86995,Analytical Instrumentation,07435797,,Inactive,1992-1993; 1984-1990; 1975-1978,ENG,Journal,Continued as,"Chemical, Biomedical, and Environmental Instrumentation",Instrumentation Science and Technology,,,
23932,Analytical Letters,00032719,1532236X,Active,1967-2026,ENG,Journal,,,,,,
19700175229,Analytical Methods,17599660,17599679,Active,2009-2026,ENG,Journal,,,,,,
21101070920,Analytical Methods in Environmental Chemistry Journal,26455552,26455382,Active,2018-2026,ENG,Journal,,,,,,
42113,Analytical Proceedings,0144557X,,Inactive,1980-1995,ENG,Journal,Continued as,Proceedings of the Analytical Division of the Chemical Society,Analytical Communications,,,
19700183700,Analytical Profiles of Drug Substances and Excipients,10756280,,Inactive,2001-2002; 1998-1999; 1996; 1990-1994; 1981-1988; 1972-1979,ENG,Book Series,Continued as,"Profiles of Drug Substances, Excipients and Related Methodology",,,,
21101150689,Analytical Science Advances,,26285452,Active,2020-2026,ENG,Journal,,,,,,
21100905494,Analytical Science and Technology,12250163,22888985,Active,2019-2026,ENG,Journal,,,,,,
22683,Analytical Sciences,09106340,13482246,Active,1985-2026,ENG,Journal,,,,,,
19400158567,Analytical Sciences: X-ray Structure Analysis Online,,13482238,Inactive,2003-2009,ENG,Journal,,,,,,
19700180812,Analytical Spectroscopy Library,09264345,,Inactive,1999-2000; 1995-1997; 1990; 1987,ENG,Book Series,,,,,,
21101303301,Analytics,,28132203,Active,2022-2026,ENG,Journal,,,,,,
21101165532,Anaquel de Estudios Arabes,11303964,19882645,Active,2019-2026,ARA; ENG; FRE; SPA,Journal,,,,,,
21101152759,Anarchist Studies,09673393,26338270,Active,2019-2026,ENG,Journal,,,,,,
19700182056,Anartia,1315642X,,Inactive,2009; 2005; 2000-2001; 1998; 1993-1994,SPA,Journal,,,,,,
21101049623,"ANAS Transactions, Earth Sciences",22188754,26630419,Active,2019-2026,AZE; ENG; RUS,Journal,,,,,,
21100870648,Anastasis,2392862X,23929472,Active,2018-2025,FRE,Journal,,,,,,
37992,"Anasthesie, Intensivtherapie, Notfallmedizin",01741837,,Inactive,1987-1990; 1984-1985; 1980-1982,GER,Journal,Continued as,"Praktische Anasthesie, Wiederbelebung und Intensivtherapie","Anasthesiologie, Intensivmedizin, Notfallmedizin, Schmerztherapie : AINS",,,
55412,"Anasthesiologie Intensivmedizin Notfallmedizin Schmerztherapie, Supplement",14307790,14394472,Inactive,2004; 1996-2002,GER,Journal,,,,,,
21420,Anasthesiologie und Intensivmedizin,01705334,14390256,Active,1978-2026,GER,Journal,,,,,,
21394,"Anasthesiologie, Intensivmedizin, Notfallmedizin, Schmerztherapie : AINS",09392661,14391074,Active,1980-2026,GER,Journal,Incorporating,"Anasthesie, Intensivtherapie, Notfallmedizin",Anaesthesiologie und Reanimation,,,
33730,Anasthesiologische und Intensivmedizinische Praxis,03036200,,Inactive,1974-1979,,Journal,Continued as,Intensivmedizinische Praxis,,,,
12095,Anatolia,13032917,21566909,Active,1998-2026,ENG,Journal,,,,,,
21100403271,Anatolian Journal of Cardiology,21492263,21492271,Active,2015-2026,ENG,Journal,Formerly known as,Anadolu Kardiyoloji Dergisi,,,,
19700174920,Anatolian Journal of Clinical Investigation,13068814,13071173,Inactive,2008-2015,ENG,Journal,,,,,,
21101392350,Anatolian journal of emergency medicine,,26514311,Active,2022-2026,ENG; TUR,Journal,,,,,,
21101062809,Anatolian Journal of Family Medicine,26305593,26513455,Active,2018-2026,ENG,Journal,,,,,,
6700153261,Anatolian Studies,00661546,20480849,Active,1951-2026,ENG,Journal,,,,,,
21100247037,Anatolica,00661554,18756654,Active,2024-2025; 2012-2022,ENG,Journal,,,,,,
97075,Anatomia Clinica,03436098,,Inactive,1978-1985,,Journal,Continued as,Surgical and Radiologic Anatomy,,,,
58657,"Anatomic pathology (Chicago, Ill. : annual)",10565884,,Inactive,1996-1998,,Journal,Formerly known as,Pathology Annual,,,,
34913,Anatomical Record,0003276X,10970185,Inactive,1906-2002,,Journal,Continued as,Anatomical Record - Part B New Anatomist,"Anatomical Record - Part A Discoveries in Molecular, Cellular, and Evolutionary Biology",,,
15300154803,Anatomical Record,19328486,19328494,Active,2007-2026,,Journal,Formerly known as,Anatomical Record - Part B New Anatomist,"Anatomical Record - Part A Discoveries in Molecular, Cellular, and Evolutionary Biology",,,
13003,"Anatomical Record - Part A Discoveries in Molecular, Cellular, and Evolutionary Biology",15524884,15524892,Inactive,2003-2006,ENG,Journal,Continued as,Anatomical Record,Anatomical Record,,,
13004,Anatomical Record - Part B New Anatomist,15524906,15524914,Inactive,2003-2006,ENG,Journal,Continued as,Anatomical Record,Anatomical Record,,,
13006,Anatomical Science International,14476959,1447073X,Active,2002-2026,ENG,Journal,Formerly included in,Acta Anatomica Nipponica,,,,
12100154911,Anatomical Sciences Education,19359772,19359780,Active,2008-2026,ENG,Journal,,,,,,
19700172006,Anatomische Hefte,01775154,,Inactive,1891-1899,,Journal,Continued as,Zeitschrift fur Anatomie und Entwicklungsgeschichte,,,,
88162,Anatomischer Anzeiger,00032786,,Inactive,1996; 1950-1993; 1948,ENG; GER,Journal,Continued as,Annals of Anatomy,,,,
21100432868,Anatomy and Cell Biology,20933665,20933673,Active,2014-2026,ENG,Journal,,,,,,
23329,Anatomy and Embryology,03402061,14320568,Inactive,1974-2006; 1970; 1950,ENG,Journal,Continued as,Zeitschrift fur Anatomie und Entwicklungsgeschichte,Brain Structure and Function,,,
21101204645,Anbar Journal of Agricultural Sciences,19927479,26176211,Active,2023-2026,ARA; ENG,Journal,,,,,,
21100880189,Ancient Asia,,20425937,Active,2018-2026,ENG,Journal,,,,,,
16800154755,Ancient Civilizations from Scythia to Siberia,0929077X,15700577,Active,1995-2026,ENG,Journal,,,,,,
21101438401,Ancient Cultures of Sciences and Knowledge,27521850,27521869,Active,2022-2024,ENG; GER,Book Series,,,,,,
21100904919,Ancient History Bulletin,08353638,,Active,2018-2026,ENG,Journal,,,,,,
21101302036,Ancient Iran Series,26672871,,Active,2023-2025; 2021,ENG,Book Series,,,,,,
21101198450,Ancient Iranian Studies,28212215,28212223,Active,2022-2026,ENG; PER,Journal,,,,,,
21100407609,Ancient Judaism and Early Christianity,18716636,,Active,2016-2025; 2010-2014; 2007-2008,ENG; GER,Book Series,,,,,,
21100407684,Ancient Magic and Divination,15667952,,Active,2023-2024; 2016-2021; 2013; 2010-2011,ENG; GER,Book Series,,,,,,
23749,Ancient Mesoamerica,09565361,14691787,Active,1989-2026,ENG,Journal,,,,,,
20300195056,Ancient Near Eastern Studies,13784641,17831326,Active,2011-2025,ENG,Journal,,,,,,
21101212716,Ancient Numismatic,27242145,27849694,Active,2020-2024,ENG,Journal,,,,,,
21100235821,Ancient Philosophy,07402007,21544689,Active,1996-2026; 1980,ENG,Journal,,,,,,
21101277822,Ancient Philosophy and Religion,25423576,,Active,2022-2024; 2020; 2017,ENG,Book Series,,,,,,
21101288813,Ancient Philosophy Today: Dialogoi,25161156,25161164,Active,2021-2026,,Journal,,,,,,
5800227104,Ancient Society,00661619,17831334,Active,2015-2025; 2011-2013,ENG; FRE; GER; ITA,Journal,,,,,,
21100218077,Anclajes,03293807,18514669,Active,2012-2026,SPA,Journal,,,,,,
12100155723,Andamios,18700063,25941917,Active,2008-2026,SPA,Journal,,,,,,
19700202606,Andean Geology,07187092,07187106,Active,2009-2026,SPA,Journal,Formerly known as,Revista Geologica de Chile,,,,
21101446419,Andere Ästhetik - Studien,2749652X,27496538,Active,2021-2025,ENG; GER,Book Series,,,,,,Added
21101049556,Andes Pediatrica,24526045,24526053,Active,2021-2026,SPA,Journal,Formerly known as,Revista Chilena de Pediatria,,,,
21100455424,Andhra Pradesh Journal of Psychological Medicine,22495851,,Inactive,2015,ENG,Journal,Continued as,Archives of Mental Health,,,,
21101096403,Androgens,,26894653,Inactive,2020-2022,ENG,Journal,,,,,,
27111,Andrologia,03034569,14390272,Active,1969-2026,ENG; GER,Journal,,,,,,
21100945157,Andrologia i Genital'naa Hirurgia,20709781,24128902,Active,2019-2024,,Journal,,,,,,
27113,Andrologie,11662654,17605377,Inactive,1991-2012,FRE,Journal,Continued as,Basic and Clinical Andrology,,,,
21100232419,Andrology,20472919,20472927,Active,2013-2026,ENG,Journal,,,,,,
21100228102,Anemia,20901267,20901275,Active,2010-2026,ENG,Journal,,,,,,
21434,Anestesia en Mexico,14050056,,Inactive,2005-2009; 1997-1999,SPA,Journal,,,,,,
21435,Anestezi Dergisi,13000578,,Active,2002-2026,TUR,Journal,,,,,,
66252,Anesteziologie a Intenzivni Medicina,12142158,18054412,Active,2003-2026,CZE,Journal,Formerly known as,Anesteziologie a Neodkladna Pece,,,,
21436,Anesteziologie a Neodkladna Pece,08624968,,Inactive,1999-2003,CZE,Journal,Continued as,Anesteziologie a Intenzivni Medicina,,,,
21441,Anestezjologia Intensywna Terapia,02091712,,Inactive,2003-2011,ENG,Journal,,,,,,
66931,Anesthesia & pain control in dentistry,10557601,,Inactive,1992-1993,,Journal,Incorporated into,Quintessence International,,,,
21843,Anesthesia and Analgesia,00032999,15267598,Active,1956-2026; 1952; 1938,ENG,Journal,Formerly known as,Current researches in anesthesia & analgesia,,,,
21101166816,Anesthesia and Pain Medicine,19755171,23837977,Active,2019-2026,ENG,Journal,,,,,,
50142,Anesthesia and Resuscitation,03851664,,Inactive,1994-2019,ENG; JPN,Journal,Formerly known as,Hiroshima Journal of Anesthesia,,,,
24289,Anesthesia Progress,00033006,18787177,Active,1966-2026,ENG,Journal,Formerly known as,Journal of the American Dental Society of Anesthesiology,,,,
21100853575,Anesthesie et Reanimation,23525800,23525819,Active,2026; 2020-2023; 2015,FRE,Journal,,,,,,
21846,Anesthesiology,00033022,15281175,Active,1945-2026; 1942-1943,ENG,Journal,,,,,,
21100313904,Anesthesiology and Pain Medicine,22287523,22287531,Active,2011-2026,ENG,Journal,,,,,,
4700152761,Anesthesiology Clinics,19322275,22103538,Active,2007-2026,ENG,Journal,Formerly known as,Anesthesiology Clinics of North America,,,,
21847,Anesthesiology Clinics of North America,08898537,15584259,Inactive,1987-2006,ENG,Journal,Continued as,Clinics in Anaesthesiology,Anesthesiology Clinics,,,
19700172216,Anesthesiology Research and Practice,16876962,16876970,Active,2008-2026,ENG,Journal,,,,,,
99586,Anesthesiology Review,00934437,,Inactive,1978-1994,ENG,Journal,Continued as,American Journal of Anesthesiology,,,,
22438,Angeiologie,00033049,,Inactive,1996-2016; 1973-1991; 1951-1971,FRE,Journal,,,,,,
5600155035,Angelaki - Journal of the Theoretical Humanities,0969725X,14692899,Active,1996-2026,ENG,Journal,,,,,,
34622,Angewandte Botanik,00661759,,Inactive,1996; 1994; 1983-1989; 1977-1981; 1975,ENG,Journal,Continued as,Journal of Applied Botany,,,,
22684,Angewandte Chemie,00448249,15213757,Active,2003-2025; 2000-2001; 1973-1981; 1968-1969,,Journal,Incorporating,Zeitschrift fur Chemie,,,,
22687,Angewandte Chemie - International Edition,14337851,15213773,Active,1962-2026,ENG,Journal,,,,,,
35422,Angewandte Informatik,00135704,,Inactive,1994; 1971-1988,,Journal,Continued as,Elektron Datenverarb,Wirtschaftsinformatik,,,
32856,Angewandte Makromolekulare Chemie,00033146,15229505,Inactive,1970-1999,ENG,Journal,Continued as,Macromolecular Materials and Engineering,,,,
76972,Angewandte Parasitologie,00033162,,Inactive,1971-1992,ENG; GER,Journal,Continued as,Applied parasitology,,,,
28707,Angiogenesis,09696970,15737209,Active,2001-2026; 1997-1999; 1994,ENG,Journal,,,,,,
74991,Angiologia,00033170,16952987,Active,1996-2026; 1949-1993,SPA,Journal,,,,,,
36808,Angiologica,00033189,,Inactive,1964-1973,,Journal,Continued as,Blood Vessels,,,,
20464,Angiologiya i Sosudistaya Khirurgiya,10276661,,Active,2003-2025,ENG; RUS,Journal,,,,,,
22441,Angiology,00033197,19401574,Active,1950-2026,ENG,Journal,Incorporating,Vascular diseases,,,,
24291,Angle Orthodontist,00033219,19457103,Active,1965-2026; 1960-1961; 1950-1951; 1945,ENG,Journal,,,,,,
21101039166,Angles,,22742042,Active,2020-2026,ENG; FRE,Journal,,,,,,
5800207689,Anglia,03405222,18658938,Active,2001-2026; 1953-1999; 1950-1951; 1944; 1901-1942; 1891-1899; 1888-1889; 1878-1886,ENG; GER,Journal,,,,,,
21100943967,Anglica,08605734,,Active,2019-2025,ENG,Journal,,,,,,
21101168054,Anglican-Episcopal Theology and History,24057576,,Active,2022-2025; 2019-2020; 2017; 2015,ENG,Book Series,,,,,,
21100872822,Anglo Saxonica,,08730628,Active,2018-2026,POR,Journal,,,,,,
18365,Anglo-Saxon England,02636751,14740532,Active,2023-2024; 2012-2021; 1972-2010,ENG,Journal,,,,,,
21101185304,Aniki: Portuguese Journal of the Moving Image,,21831750,Active,2023-2026,ENG; POR; SPA,Journal,,,,,,
27715,Anil Aggrawal's Internet Journal of Forensic Medicine and Toxicology,09728066,09728074,Active,2000-2026,ENG,Journal,,,,,,
5300152613,Animal,17517311,1751732X,Active,2007-2026,ENG,Journal,Formerly known as,Animal Research,Animal Science,Reproduction Nutrition Development,,
21101260414,Animal - Open space,,27726940,Active,2022-2026,ENG,Journal,,,,,,
24580,Animal Behaviour,00033472,10958282,Active,1958-2026,ENG,Journal,Formerly known as,The British Journal of Animal Behaviour,,,,
24581,Animal Biodiversity and Conservation,1578665X,2014928X,Active,2001-2025,SPA,Journal,Formerly known as,Miscellania Zoologica,,,,
24582,Animal Biology,15707555,15707563,Active,2003-2026,ENG,Journal,Formerly known as,Netherlands Journal of Zoology,,,,
21101044876,Animal Bioscience,27650189,27650235,Active,2021-2025,ENG,Journal,Formerly known as,Asian-Australasian Journal of Animal Sciences,,,,
14943,Animal Biotechnology,10495398,15322378,Active,1990-2026,ENG,Journal,,,,,,
21100810702,Animal Biotelemetry,,20503385,Active,2013-2026,ENG,Journal,,,,,,
38288,Animal Blood Groups and Biochemical Genetics,00033480,,Inactive,1970-1985,,Journal,Continued as,Animal Genetics,,,,
18700156727,Animal Cells and Systems,19768354,21512485,Active,2008-2026,ENG,Journal,,,,,,
29520,Animal Cognition,14359448,14359456,Active,1998-2026,ENG,Journal,,,,,,
17180,Animal Conservation,13679430,14691795,Active,1998-2026,ENG,Journal,,,,,,
21101111778,Animal Diseases,27310442,,Active,2021-2026,ENG,Journal,,,,,,
62303,Animal Feed Science and Technology,03778401,,Active,1976-2026,ENG,Journal,,,,,,
21100871130,Animal Frontiers,21606056,21606064,Active,2011-2026,ENG,Journal,,,,,,
21101037915,Animal Gene,,23524065,Inactive,2020-2023,ENG,Journal,Incorporated into,Agri Gene,Gene,,,
21697,Animal Genetics,02689146,13652052,Active,1986-2026,ENG,Journal,Formerly known as,Animal Blood Groups and Biochemical Genetics,,,,
17636,Animal Health Research Reviews,14662523,14752654,Active,2025-2026; 2000-2023; 1996,ENG,Journal,,,,,,
37190,Animal Learning and Behavior,00904996,,Inactive,1973-2002,ENG,Journal,Continued as,Psychonomic Science,Learning and Behavior,,,
21101153025,Animal Microbiome,,25244671,Active,2019-2026,ENG,Journal,,,,,,
21101026937,Animal Migration,,20848838,Inactive,2015-2022; 2013,ENG,Journal,,,,,,
21101087137,Animal Models and Experimental Medicine,20965451,25762095,Active,2018-2026,ENG,Journal,,,,,,
21100823377,Animal Nutrition,24056545,24056383,Active,2015-2026,ENG,Journal,,,,,,
17700156009,Animal Nutrition and Feed Technology,09722963,0974181X,Active,2008-2025,ENG,Journal,,,,,,
60085,Animal production,00033561,,Inactive,1959-1994,,Journal,Continued as,Animal Science,,,,
21101097038,Animal Production Research,22520872,25386107,Active,2020-2026,PER,Journal,,,,,,
16900154706,Animal Production Science,18360939,18365787,Active,2009-2026,ENG,Journal,Formerly known as,Australian Journal of Experimental Agriculture,,,,
21100349558,Animal Reproduction,18069614,19843143,Active,2014-2026; 2010,ENG,Journal,,,,,,
36360,Animal Reproduction Science,03784320,18732232,Active,1978-2026; 1936,ENG,Journal,,,,,,
24586,Animal Research,16273583,16273591,Inactive,1996-2006,ENG,Journal,Continued as,Annales de Zootechnie,Animal,,,
